Country;Code;State;District;Region;RegionType
ua;0521683303;Вінницька;Калинівський;Бережани;village
ua;0521683603;Вінницька;Калинівський;Корделівка;village
ua;0521683606;Вінницька;Калинівський;Загребельня;village
ua;0521683803;Вінницька;Калинівський;Котюжинці;village
ua;0521683806;Вінницька;Калинівський;Гулівці;settlement
ua;0521683809;Вінницька;Калинівський;Тарасівка;village
ua;0521684003;Вінницька;Калинівський;Лемешівка;village
ua;0521684006;Вінницька;Калинівський;Адамівка;village
ua;0521684009;Вінницька;Калинівський;Малі Кутища;village
ua;0521684012;Вінницька;Калинівський;Райки;village
ua;0521684203;Вінницька;Калинівський;Лісова Лисіївка;village
ua;0521684403;Вінницька;Калинівський;Люлинці;village
ua;0521684406;Вінницька;Калинівський;Великі Кутища;village
ua;0521684803;Вінницька;Калинівський;Мізяків;village
ua;0521684806;Вінницька;Калинівський;Мізяківська Слобідка;village
ua;0521684809;Вінницька;Калинівський;Павленки;village
ua;0521685203;Вінницька;Калинівський;Нападівка;village
ua;0521685206;Вінницька;Калинівський;Мончинці;village
ua;0521685603;Вінницька;Калинівський;Нова Гребля;village
ua;0521686103;Вінницька;Калинівський;Павлівка;village
ua;0521686303;Вінницька;Калинівський;Пиків;village
ua;0521686306;Вінницька;Калинівський;Шепіївка;village
ua;0521686501;Вінницька;Калинівський;Писарівка;village
ua;0521686803;Вінницька;Калинівський;Радівка;village
ua;0521686806;Вінницька;Калинівський;Софіївка;village
ua;0521687503;Вінницька;Калинівський;Сальник;village
ua;0521688603;Вінницька;Калинівський;Хомутинці;village
ua;0521688803;Вінницька;Калинівський;Черепашинці;village
ua;0521689003;Вінницька;Калинівський;Чернятин;village
ua;0521955100;Вінницька;Крижопільський;Крижопіль;urban_village
ua;0521980201;Вінницька;Крижопільський;Андріяшівка;village
ua;0521980202;Вінницька;Крижопільський;Висока Гребля;village
ua;0521980203;Вінницька;Крижопільський;Горби;settlement
ua;0521980205;Вінницька;Крижопільський;Кринички;village
ua;0521980401;Вінницька;Крижопільський;Вербка;village
ua;0521980402;Вінницька;Крижопільський;Вербецьке;settlement
ua;0521980403;Вінницька;Крижопільський;Долинка;village
ua;0521980404;Вінницька;Крижопільський;Шуми;village
ua;0521980801;Вінницька;Крижопільський;Голубече;village
ua;0521980802;Вінницька;Крижопільський;Красне;village
ua;0521980805;Вінницька;Крижопільський;Княжа Криниця;village
ua;0521980807;Вінницька;Крижопільський;Сонячне;village
ua;0521981201;Вінницька;Крижопільський;Городківка;village
ua;0521981502;Вінницька;Крижопільський;Гарячківка;village
ua;0521981507;Вінницька;Крижопільський;Одаї;village
ua;0521981801;Вінницька;Крижопільський;Дахталія;village
ua;0521981802;Вінницька;Крижопільський;Мар'янівка;village
ua;0521981803;Вінницька;Крижопільський;Мар'янівське;settlement
ua;0521982001;Вінницька;Крижопільський;Джугастра;village
ua;0521982002;Вінницька;Крижопільський;Леонівка;village
ua;0521982003;Вінницька;Крижопільський;Петрунівка;village
ua;0521982004;Вінницька;Крижопільський;Суха Долина;settlement
ua;0521982401;Вінницька;Крижопільський;Жабокрич;village
ua;0521982601;Вінницька;Крижопільський;Заболотне;village
ua;0521984002;Вінницька;Крижопільський;Кісниця;village
ua;0521984201;Вінницька;Крижопільський;Красносілка;village
ua;0521984202;Вінницька;Крижопільський;Вигода;settlement
ua;0521984203;Вінницька;Крижопільський;Залісся;village
