Country;Code;State;District;Region;Latin;RegionType;Latitude;Longitude;Population;Indexes
ua;0520885209;Вінницька;Гайсинський;Трубочка;Trubochka;settlement;;;;trubochka
ua;0520885403;Вінницька;Гайсинський;Семирічка;Semyrichka;village;48.905643;29.472245;0;semyrichka|semirichka
ua;0520885406;Вінницька;Гайсинський;Рахни;Rakhny;village;;;;rakhny|rakhni
ua;0520885409;Вінницька;Гайсинський;Хороша;Khorosha;settlement;49.202734;29.111316;0;khorosha
ua;0520885603;Вінницька;Гайсинський;Степашки;Stepashky;village;48.733073;29.136711;0;stepashky|stepashki
ua;0520885803;Вінницька;Гайсинський;Харпачка;Kharpachka;village;48.740994;29.221059;0;kharpachka
ua;0520886503;Вінницька;Гайсинський;Чечелівка;Chechelivka;village;48.790917;29.502533;0;chechelivka|chechelovka
ua;0520886506;Вінницька;Гайсинський;Рахнівка;Rakhnivka;village;48.78369;29.548525;0;rakhnivka|rakhnovka
ua;0520886509;Вінницька;Гайсинський;Тарасівка;Tarasivka;village;48.735716;28.844635;0;tarasivka|tarasovka
ua;0520887603;Вінницька;Гайсинський;Ярмолинці;Yarmolyntsi;village;;;;yarmolyntsi|yarmolintsi
ua;0520887606;Вінницька;Гайсинський;Басаличівка;Basalychivka;village;;;;basalychivka|basalichivka|basalychovka|basalichovka
ua;0521055300;Вінницька;Жмеринський;Браїлів;Brayiliv;urban_village;;;;brayiliv
ua;0521055303;Вінницька;Жмеринський;Браїлів;Brayiliv;settlement;;;;brayiliv
ua;0521055306;Вінницька;Жмеринський;Володимирівка;Volodymyrivka;settlement;;;;volodymyrivka|volodimirivka|volodymyrovka|volodimirovka
ua;0521055309;Вінницька;Жмеринський;Сьомаки;Somaky;village;;;;somaky|somaki
ua;0521080203;Вінницька;Жмеринський;Олександрівка;Oleksandrivka;village;48.633125;28.519766;0;oleksandrivka|oleksandrovka
ua;0521080206;Вінницька;Жмеринський;Кудіївці;Kudiyivtsi;village;;;;kudiyivtsi
ua;0521080209;Вінницька;Жмеринський;Повал;Poval;village;;;;poval
ua;0521080212;Вінницька;Жмеринський;Шевченкове;Shevchenkove;settlement;;;;shevchenkove|shevchenkova
ua;0521080303;Вінницька;Жмеринський;Біликівці;Bilykivtsi;village;;;;bilykivtsi|bilikivtsi
ua;0521080306;Вінницька;Жмеринський;Лопатинці;Lopatyntsi;village;48.813545;28.369521;0;lopatyntsi|lopatintsi
ua;0521080309;Вінницька;Жмеринський;Мартинівка;Martynivka;village;49.088018;28.016289;0;martynivka|martinivka|martynovka|martinovka
ua;0521080603;Вінницька;Жмеринський;Демидівка;Demydivka;village;48.453836;29.345463;0;demydivka|demidivka|demydovka|demidovka
ua;0521080606;Вінницька;Жмеринський;Могилівка;Mohylivka;village;;;;mohylivka|mogilivka|mohylovka|mogilovka
ua;0521080803;Вінницька;Жмеринський;Дубова;Dubova;village;;;;dubova
ua;0521081403;Вінницька;Жмеринський;Жуківці;Zhukivtsi;village;;;;zhukivtsi
ua;0521081406;Вінницька;Жмеринський;Петрівка;Petrivka;village;49.011233;28.221384;0;petrivka|petrovka
ua;0521081409;Вінницька;Жмеринський;Сідава;Sidava;village;49.037373;28.166291;0;sidava
ua;0521081412;Вінницька;Жмеринський;Щучинці;Shchuchyntsi;village;48.962681;28.246734;0;shchuchyntsi|shchuchintsi
ua;0521081415;Вінницька;Жмеринський;Ярошенка;Yaroshenka;village;48.942888;28.237369;0;yaroshenka
ua;0521082203;Вінницька;Жмеринський;Кам'яногірка;Kam'yanohirka;village;48.919016;28.111392;0;"kam'yanohirka|kam'yanogirka|kam""yanohirka|kam""yanogirka"
ua;0521082206;Вінницька;Жмеринський;Олексіївка;Oleksiyivka;village;48.880479;28.674511;0;oleksiyivka
ua;0521082603;Вінницька;Жмеринський;Кармалюкове;Karmalyukove;village;;;;karmalyukove|karmalyukova
ua;0521082606;Вінницька;Жмеринський;Майдан-Головчинський;Maydan-Holovchynskyy;village;;;;maydanholovchynskyy|maydangolovchinskiy
ua;0521082609;Вінницька;Жмеринський;Петрані;Petrani;village;49.172863;27.911766;0;petrani
ua;0521082803;Вінницька;Жмеринський;Кацмазів;Katsmaziv;village;48.903287;27.943375;0;katsmaziv
ua;0521082806;Вінницька;Жмеринський;Настасіївка;Nastasiyivka;settlement;;;;nastasiyivka
ua;0521083003;Вінницька;Жмеринський;Коростівці;Korostivtsi;village;;;;korostivtsi
ua;0521083006;Вінницька;Жмеринський;Слобода-Носковецька;Sloboda-Noskovetska;village;48.977189;27.998945;0;slobodanoskovetska
ua;0521083009;Вінницька;Жмеринський;Малі Коростівці;Mali Korostivtsi;village;;;;mali korostivtsi
ua;0521083403;Вінницька;Жмеринський;Курилівці;Kurylivtsi;village;;;;kurylivtsi|kurilivtsi
ua;0521083406;Вінницька;Жмеринський;Василівка;Vasylivka;settlement;48.987798;28.444533;0;vasylivka|vasilivka|vasylovka|vasilovka
ua;0521083409;Вінницька;Жмеринський;Новоселиця;Novoselytsya;village;;;;novoselytsya|novoselitsya
ua;0521083603;Вінницька;Жмеринський;Леляки;Lelyaky;village;;;;lelyaky|lelyaki
ua;0521083606;Вінницька;Жмеринський;Мала Жмеринка;Mala Zhmerynka;village;49.01272;28.101516;0;mala zhmerynka|mala zhmerinka|malaya zhmerynka|malaya zhmerinka
ua;0521083609;Вінницька;Жмеринський;Подільське;Podilske;village;;;;podilske
ua;0521083612;Вінницька;Жмеринський;Тартак;Tartak;village;48.209943;29.390246;0;tartak
ua;0521083701;Вінницька;Жмеринський;Лисогірка;Lysohirka;village;;;;lysohirka|lisogirka
ua;0521083803;Вінницька;Жмеринський;Людавка;Lyudavka;village;49.156735;28.122075;0;lyudavka
ua;0521083903;Вінницька;Жмеринський;Лука-Мовчанська;Luka-Movchanska;village;;;;lukamovchanska
ua;0521083906;Вінницька;Жмеринський;Гута-Мовчанська;Huta-Movchanska;village;;;;hutamovchanska|gutamovchanska
ua;0521084003;Вінницька;Жмеринський;Мовчани;Movchany;village;48.876689;28.022256;0;movchany|movchani
ua;0521084203;Вінницька;Жмеринський;Носківці;Noskivtsi;village;;;;noskivtsi
ua;0521084206;Вінницька;Жмеринський;Демків;Demkiv;village;48.968905;28.021346;0;demkiv
ua;0521084503;Вінницька;Жмеринський;Потоки;Potoky;village;49.035865;28.235327;0;potoky|potoki
ua;0521084506;Вінницька;Жмеринський;Рижавка;Ryzhavka;village;49.031026;28.297184;0;ryzhavka|rizhavka
ua;0521084803;Вінницька;Жмеринський;Почапинці;Pochapyntsi;village;;;;pochapyntsi|pochapintsi
ua;0521084806;Вінницька;Жмеринський;Зоринці;Zoryntsi;village;;;;zoryntsi|zorintsi
ua;0521084808;Вінницька;Жмеринський;Слобода;Sloboda;village;;;;sloboda
ua;0521085003;Вінницька;Жмеринський;Рів;Riv;village;;;;riv
ua;0521085006;Вінницька;Жмеринський;Межирів;Mezhyriv;village;;;;mezhyriv|mezhiriv
ua;0521085203;Вінницька;Жмеринський;Северинівка;Severynivka;village;48.231422;28.425456;0;severynivka|severinivka|severynovka|severinovka
ua;0521085206;Вінницька;Жмеринський;Голубівка;Holubivka;village;48.985088;27.669467;0;holubivka|golubivka|holubovka|golubovka
ua;0521085209;Вінницька;Жмеринський;Матейкове;Mateykove;settlement;;;;mateykove|mateykova
ua;0521085212;Вінницька;Жмеринський;Хатки;Khatky;settlement;;;;khatky|khatki
ua;0521085403;Вінницька;Жмеринський;Сербинівці;Serbynivtsi;village;;;;serbynivtsi|serbinivtsi
ua;0521085603;Вінницька;Жмеринський;Слобода-Межирівська;Sloboda-Mezhyrivska;village;;;;slobodamezhyrivska|slobodamezhirivska
ua;0521085803;Вінницька;Жмеринський;Станіславчик;Stanislavchyk;village;48.971201;28.10995;0;stanislavchyk|stanislavchik
ua;0521085806;Вінницька;Жмеринський;Травневе;Travneve;settlement;48.943687;28.113955;0;travneve
ua;0521086003;Вінницька;Жмеринський;Стодульці;Stodultsi;village;;;;stodultsi
ua;0521086006;Вінницька;Жмеринський;Мельники;Melnyky;settlement;;;;melnyky|melniki
ua;0521086009;Вінницька;Жмеринський;Рожепи;Rozhepy;village;;;;rozhepy|rozhepi
ua;0521086303;Вінницька;Жмеринський;Тарасівка;Tarasivka;village;48.735716;28.844635;0;tarasivka|tarasovka
ua;0521086306;Вінницька;Жмеринський;Будьки;Budky;village;48.947856;28.97539;0;budky|budki
ua;0521086309;Вінницька;Жмеринський;Вознівці;Voznivtsi;village;48.899622;28.213953;0;voznivtsi
ua;0521086803;Вінницька;Жмеринський;Телелинці;Telelyntsi;village;48.916759;27.995046;0;telelyntsi|telelintsi
ua;0521086806;Вінницька;Жмеринський;Варжинка;Varzhynka;village;;;;varzhynka|varzhinka
ua;0521087503;Вінницька;Жмеринський;Чернятин;Chernyatyn;village;49.049622;27.909073;0;chernyatyn|chernyatin
ua;0521087506;Вінницька;Жмеринський;Слобода-Чернятинська;Sloboda-Chernyatynska;village;;;;slobodachernyatynska|slobodachernyatinska
ua;0521087509;Вінницька;Жмеринський;Токарівка;Tokarivka;village;49.067689;27.87103;0;tokarivka|tokarovka
ua;0521210100;Вінницька;Іллінецький;Іллінці;Illintsi;city;49.104791;29.217732;10770;illintsi
ua;0521210103;Вінницька;Іллінецький;Борисівка;Borysivka;village;49.070015;29.19009;0;borysivka|borisivka|borysovka|borisovka
ua;0521210106;Вінницька;Іллінецький;Неменка;Nemenka;village;;;;nemenka
ua;0521255400;Вінницька;Іллінецький;Дашів;Dashiv;urban_village;49.008915;29.43821;0;dashiv
ua;0521280403;Вінницька;Іллінецький;Бабин;Babyn;village;49.136654;29.326447;0;babyn|babin
ua;0521280406;Вінницька;Іллінецький;Даньківка;Dankivka;village;49.105952;29.31496;0;dankivka|dankovka
ua;0521280409;Вінницька;Іллінецький;Дашів;Dashiv;village;49.008915;29.43821;0;dashiv
ua;0521280803;Вінницька;Іллінецький;Білки;Bilky;village;48.954259;29.289284;0;bilky|bilki
ua;0521280806;Вінницька;Іллінецький;Привільне;Pryvilne;village;;;;pryvilne|privilne
ua;0521281203;Вінницька;Іллінецький;Василівка;Vasylivka;village;48.987798;28.444533;0;vasylivka|vasilivka|vasylovka|vasilovka
ua;0521281206;Вінницька;Іллінецький;Кабатня;Kabatnya;village;49.023641;29.240762;0;kabatnya
ua;0521281603;Вінницька;Іллінецький;Городок;Horodok;village;48.95158;29.529718;0;horodok|gorodok
ua;0521281606;Вінницька;Іллінецький;Первомайське;Pervomayske;settlement;;;;pervomayske
ua;0521281609;Вінницька;Іллінецький;Чортория;Chortoryya;village;;;;chortoryya|chortoriya
ua;0521282003;Вінницька;Іллінецький;Жадани;Zhadany;village;49.069491;29.38478;0;zhadany|zhadani
ua;0521282006;Вінницька;Іллінецький;Сорока;Soroka;village;49.072798;29.355186;0;soroka
ua;0521282403;Вінницька;Іллінецький;Жорнище;Zhornyshche;village;49.067356;29.088654;0;zhornyshche|zhornishche
ua;0521282406;Вінницька;Іллінецький;В'язовиця;V'yazovytsya;village;;;;"v'yazovytsya|v'yazovitsya|v""yazovytsya|v""yazovitsya"
ua;0521282409;Вінницька;Іллінецький;Шевченкове;Shevchenkove;village;;;;shevchenkove|shevchenkova
ua;0521282603;Вінницька;Іллінецький;Іллінецьке;Illinetske;village;;;;illinetske
ua;0521282606;Вінницька;Іллінецький;Романово-Хутір;Romanovo-Khutir;village;;;;romanovokhutir
ua;0521282609;Вінницька;Іллінецький;Хмельове;Khmelove;settlement;;;;khmelove|khmelova
ua;0521282803;Вінницька;Іллінецький;Кальник;Kalnyk;village;49.035561;29.393038;0;kalnyk|kalnik
ua;0521282806;Вінницька;Іллінецький;Шабельня;Shabelnya;village;;;;shabelnya
ua;0521283003;Вінницька;Іллінецький;Кантелина;Kantelyna;village;49.078473;29.443875;0;kantelyna|kantelina
ua;0521283203;Вінницька;Іллінецький;Китайгород;Kytayhorod;village;48.96822;29.494604;0;kytayhorod|kitaygorod
ua;0521283206;Вінницька;Іллінецький;Кам'яногірка;Kam'yanohirka;village;48.919016;28.111392;0;"kam'yanohirka|kam'yanogirka|kam""yanohirka|kam""yanogirka"
ua;0521283403;Вінницька;Іллінецький;Копіївка;Kopiyivka;village;48.708144;28.717416;0;kopiyivka
ua;0521283406;Вінницька;Іллінецький;Іванівка;Ivanivka;village;48.367614;28.049778;0;ivanivka|ivanovka
ua;0521283409;Вінницька;Іллінецький;Олексіївка;Oleksiyivka;village;48.880479;28.674511;0;oleksiyivka
